geoid,tract_name,year,pop_under_5,total_pop,pct_under_5
"23001010200","Census Tract 102, Androscoggin County","2019",235,4524,"5.194518125552609"
"23003950200","Census Tract 9502, Aroostook County","2019",62,2308,"2.68630849220104"
"23003950900","Census Tract 9509, Aroostook County","2019",70,1986,"3.5246727089627394"
"23013970400","Census Tract 9704, Knox County","2019",353,7511,"4.699773665290906"
"23013970500","Census Tract 9705, Knox County","2019",119,3372,"3.5290628706998812"
"23013970800","Census Tract 9708, Knox County","2019",98,2772,"3.535353535353535"
"23013970200","Census Tract 9702, Knox County","2019",196,4817,"4.068922565912394"
"23013970600","Census Tract 9706, Knox County","2019",129,2619,"4.925544100801833"
"23013970700","Census Tract 9707, Knox County","2019",233,4559,"5.11076990568107"
"23013970900","Census Tract 9709, Knox County","2019",59,2581,"2.2859356838434715"
"23013971000","Census Tract 9710, Knox County","2019",120,2630,"4.562737642585551"
"23031005100","Census Tract 51, York County","2019",307,4911,"6.251272653227448"
"23031005200","Census Tract 52, York County","2019",272,5037,"5.400039706174311"
"23031005300","Census Tract 53, York County","2019",561,6740,"8.323442136498517"
"23031037000","Census Tract 370, York County","2019",286,6589,"4.340567612687813"
"23031005400","Census Tract 54, York County","2019",86,2809,"3.0615877536489857"
"23031025201","Census Tract 252.01, York County","2019",79,5092,"1.551453260015711"
"23031030203","Census Tract 302.03, York County","2019",81,3645,"2.2222222222222223"
"23031031000","Census Tract 310, York County","2019",251,6270,"4.003189792663477"
"23031036002","Census Tract 360.02, York County","2019",305,7082,"4.306693024569331"
"23031023000","Census Tract 230, York County","2019",133,2959,"4.494761743832376"
"23031024500","Census Tract 245, York County","2019",280,6629,"4.223864836325237"
"23031025202","Census Tract 252.02, York County","2019",621,7563,"8.211027370091234"
"23029955500","Census Tract 9555, Washington County","2019",177,2993,"5.913798864016037"
"23029956100","Census Tract 9561, Washington County","2019",174,2332,"7.461406518010291"
"23029955300","Census Tract 9553, Washington County","2019",65,1312,"4.954268292682927"
"23029955600","Census Tract 9556, Washington County","2019",107,1962,"5.45361875637105"
"23029956500","Census Tract 9565, Washington County","2019",159,3703,"4.293815825006751"
"23029955400","Census Tract 9554, Washington County","2019",43,1433,"3.0006978367062107"
"23029956200","Census Tract 9562, Washington County","2019",105,2688,"3.90625"
"23029956300","Census Tract 9563, Washington County","2019",108,2802,"3.854389721627409"
"23029955700","Census Tract 9557, Washington County","2019",73,1326,"5.505279034690799"
"23029955900","Census Tract 9559, Washington County","2019",115,2727,"4.2170883755042174"
"23029955100","Census Tract 9551, Washington County","2019",165,2849,"5.7915057915057915"
"23029956400","Census Tract 9564, Washington County","2019",103,3082,"3.3419857235561325"
"23005000100","Census Tract 1, Cumberland County","2019",35,2168,"1.6143911439114391"
"23005001000","Census Tract 10, Cumberland County","2019",97,2868,"3.3821478382147836"
"23005001300","Census Tract 13, Cumberland County","2019",111,3503,"3.1687125321153293"
"23005002001","Census Tract 20.01, Cumberland County","2019",217,3392,"6.397405660377359"
"23005002502","Census Tract 25.02, Cumberland County","2019",407,8581,"4.743036942081343"
"23005003400","Census Tract 34, Cumberland County","2019",229,4686,"4.886897140418267"
"23005003500","Census Tract 35, Cumberland County","2019",157,3994,"3.9308963445167753"
"23005004002","Census Tract 40.02, Cumberland County","2019",322,7603,"4.235170327502302"
"23005004600","Census Tract 46, Cumberland County","2019",256,3779,"6.7742789097644875"
"23005004802","Census Tract 48.02, Cumberland County","2019",252,5310,"4.745762711864407"
"23005012000","Census Tract 120, Cumberland County","2019",204,4500,"4.533333333333333"
"23005013000","Census Tract 130, Cumberland County","2019",218,3920,"5.561224489795919"
"23005016000","Census Tract 160, Cumberland County","2019",110,5382,"2.0438498699368264"
"23005002002","Census Tract 20.02, Cumberland County","2019",88,2646,"3.325774754346183"
"23005017304","Census Tract 173.04, Cumberland County","2019",254,6005,"4.229808492922564"
"23005990000","Census Tract 9900, Cumberland County","2019",0,0,"0"
"23007970101","Census Tract 9701.01, Franklin County","2019",69,1814,"3.8037486218302092"
"23007970102","Census Tract 9701.02, Franklin County","2019",53,837,"6.332138590203106"
"23007970601","Census Tract 9706.01, Franklin County","2019",58,1586,"3.6569987389659517"
"23007970602","Census Tract 9706.02, Franklin County","2019",80,2178,"3.6730945821854912"
"23007971000","Census Tract 9710, Franklin County","2019",182,4431,"4.107424960505529"
"23007971400","Census Tract 9714, Franklin County","2019",191,4638,"4.118154376886589"
"23009965503","Census Tract 9655.03, Hancock County","2019",32,3555,"0.90014064697609"
"23009965504","Census Tract 9655.04, Hancock County","2019",217,4446,"4.880791722896986"
"23009966700","Census Tract 9667, Hancock County","2019",246,5975,"4.117154811715481"
"23009990000","Census Tract 9900, Hancock County","2019",0,0,"0"
"23017965500","Census Tract 9655, Oxford County","2019",49,2384,"2.0553691275167787"
"23013971100","Census Tract 9711, Knox County","2019",46,1481,"3.1060094530722484"
"23015976200","Census Tract 9762, Lincoln County","2019",42,2498,"1.6813450760608486"
"23015990000","Census Tract 9900, Lincoln County","2019",0,0,"0"
"23013990000","Census Tract 9900, Knox County","2019",0,0,"0"
"23017965100","Census Tract 9651, Oxford County","2019",54,1194,"4.522613065326634"
"23017965400","Census Tract 9654, Oxford County","2019",44,3065,"1.435562805872757"
"23009966200","Census Tract 9662, Hancock County","2019",110,2027,"5.426739023186975"
"23009965800","Census Tract 9658, Hancock County","2019",110,1947,"5.649717514124294"
"23017966100","Census Tract 9661, Oxford County","2019",136,2339,"5.814450619923044"
"23017966200","Census Tract 9662, Oxford County","2019",247,5111,"4.83271375464684"
"23017966300","Census Tract 9663, Oxford County","2019",219,4005,"5.468164794007491"
"23017966400","Census Tract 9664, Oxford County","2019",384,6350,"6.047244094488189"
"23017966500","Census Tract 9665, Oxford County","2019",316,4955,"6.377396569122099"
"23017966600","Census Tract 9666, Oxford County","2019",78,2970,"2.6262626262626263"
"23017966700","Census Tract 9667, Oxford County","2019",186,3421,"5.437006723180357"
"23007971100","Census Tract 9711, Franklin County","2019",181,2942,"6.152277362338545"
"23007971200","Census Tract 9712, Franklin County","2019",380,7597,"5.001974463604054"
"23007971300","Census Tract 9713, Franklin County","2019",204,3959,"5.152816367769638"
"23017966800","Census Tract 9668, Oxford County","2019",121,2683,"4.509877003354454"
"23017966900","Census Tract 9669, Oxford County","2019",118,3174,"3.7177063642092003"
"23021960301","Census Tract 9603.01, Piscataquis County","2019",43,1467,"2.931152010906612"
"23019031100","Census Tract 311, Penobscot County","2019",294,6830,"4.304538799414349"
"23019031200","Census Tract 312, Penobscot County","2019",230,4317,"5.327773917072041"
"23019031300","Census Tract 313, Penobscot County","2019",219,5797,"3.7778161117819566"
"23019940000","Census Tract 9400, Penobscot County","2019",86,758,"11.345646437994723"
"23021960302","Census Tract 9603.02, Piscataquis County","2019",9,516,"1.744186046511628"
"23023970301","Census Tract 9703.01, Sagadahoc County","2019",132,4458,"2.9609690444145356"
"23023970100","Census Tract 9701, Sagadahoc County","2019",117,3423,"3.4180543382997373"
"23003951200","Census Tract 9512, Aroostook County","2019",69,2544,"2.7122641509433962"
"23003951400","Census Tract 9514, Aroostook County","2019",173,2064,"8.381782945736434"
"23003950300","Census Tract 9503, Aroostook County","2019",141,3774,"3.7360890302066774"
"23003951000","Census Tract 9510, Aroostook County","2019",158,3325,"4.7518796992481205"
"23003952000","Census Tract 9520, Aroostook County","2019",87,2495,"3.486973947895792"
"23003952500","Census Tract 9525, Aroostook County","2019",63,2115,"2.9787234042553195"
"23003952100","Census Tract 9521, Aroostook County","2019",134,2743,"4.885162231133795"
"23023970200","Census Tract 9702, Sagadahoc County","2019",288,6137,"4.692846667752973"
"23023970302","Census Tract 9703.02, Sagadahoc County","2019",248,4352,"5.698529411764706"
"23023970400","Census Tract 9704, Sagadahoc County","2019",195,4446,"4.385964912280701"
"23023970500","Census Tract 9705, Sagadahoc County","2019",340,5090,"6.679764243614931"
"23003950700","Census Tract 9507, Aroostook County","2019",108,2517,"4.290822407628129"
"23003951300","Census Tract 9513, Aroostook County","2019",115,3102,"3.707285622179239"
"23003951600","Census Tract 9516, Aroostook County","2019",76,2009,"3.782976605276257"
"23003951900","Census Tract 9519, Aroostook County","2019",147,3029,"4.853086827335754"
"23003952300","Census Tract 9523, Aroostook County","2019",97,2349,"4.129416773094934"
"23003950600","Census Tract 9506, Aroostook County","2019",224,3893,"5.753917287438993"
"23003951800","Census Tract 9518, Aroostook County","2019",200,3592,"5.56792873051225"
"23003952900","Census Tract 9529, Aroostook County","2019",169,3096,"5.4586563307493545"
"23003950400","Census Tract 9504, Aroostook County","2019",90,1666,"5.402160864345738"
"23003950100","Census Tract 9501, Aroostook County","2019",129,2233,"5.776981639050605"
"23003951100","Census Tract 9511, Aroostook County","2019",194,2777,"6.9859560676989565"
"23003951700","Census Tract 9517, Aroostook County","2019",297,4581,"6.4833005893909625"
"23003952400","Census Tract 9524, Aroostook County","2019",206,3714,"5.546580506192784"
"23003952600","Census Tract 9526, Aroostook County","2019",220,3207,"6.859993763642033"
"23003952700","Census Tract 9527, Aroostook County","2019",127,2690,"4.721189591078067"
"23029955800","Census Tract 9558, Washington County","2019",101,2282,"4.425942156003506"
"23019000200","Census Tract 2, Penobscot County","2019",87,3287,"2.646790386370551"
"23019004200","Census Tract 42, Penobscot County","2019",129,2690,"4.795539033457249"
"23019008001","Census Tract 80.01, Penobscot County","2019",408,4706,"8.669783255418615"
"23019009000","Census Tract 90, Penobscot County","2019",181,6232,"2.904364569961489"
"23019011000","Census Tract 110, Penobscot County","2019",181,2799,"6.466595212575919"
"23019014000","Census Tract 140, Penobscot County","2019",75,2052,"3.654970760233918"
"23019021500","Census Tract 215, Penobscot County","2019",42,1837,"2.286336418072945"
"23019000300","Census Tract 3, Penobscot County","2019",140,4513,"3.1021493463328165"
"23019000500","Census Tract 5, Penobscot County","2019",170,3543,"4.798193621224951"
"23019007200","Census Tract 72, Penobscot County","2019",271,2923,"9.271296613068765"
"23019000600","Census Tract 6, Penobscot County","2019",69,1900,"3.6315789473684212"
"23019025500","Census Tract 255, Penobscot County","2019",89,1848,"4.816017316017316"
"23019000700","Census Tract 7, Penobscot County","2019",236,3044,"7.752956636005257"
"23021960600","Census Tract 9606, Piscataquis County","2019",111,2615,"4.244741873804971"
"23021960900","Census Tract 9609, Piscataquis County","2019",63,1338,"4.708520179372197"
"23021960400","Census Tract 9604, Piscataquis County","2019",36,966,"3.7267080745341614"
"23021960700","Census Tract 9607, Piscataquis County","2019",185,4057,"4.56001971900419"
"23021960500","Census Tract 9605, Piscataquis County","2019",106,1834,"5.779716466739368"
"23021960800","Census Tract 9608, Piscataquis County","2019",167,4043,"4.130596092010883"
"23009965100","Census Tract 9651, Hancock County","2019",88,2008,"4.382470119521913"
"23009966400","Census Tract 9664, Hancock County","2019",40,2342,"1.7079419299743808"
"23009966600","Census Tract 9666, Hancock County","2019",223,3030,"7.359735973597361"
"23011010804","Census Tract 108.04, Kennebec County","2020",108,3380,"3.195266272189349"
"23011010900","Census Tract 109, Kennebec County","2020",101,1542,"6.54993514915694"
"23011011000","Census Tract 110, Kennebec County","2020",227,4128,"5.499031007751938"
"23011012000","Census Tract 120, Kennebec County","2020",139,3639,"3.8197306952459464"
"23011013000","Census Tract 130, Kennebec County","2020",205,4129,"4.964882538144829"
"23011014001","Census Tract 140.01, Kennebec County","2020",188,3825,"4.915032679738562"
"23011014002","Census Tract 140.02, Kennebec County","2020",174,2180,"7.9816513761467895"
"23011014500","Census Tract 145, Kennebec County","2020",95,2155,"4.408352668213457"
"23011015000","Census Tract 150, Kennebec County","2020",90,2571,"3.5005834305717616"
"23011015500","Census Tract 155, Kennebec County","2020",164,3073,"5.336804425642694"
"23011016000","Census Tract 160, Kennebec County","2020",193,3148,"6.130876747141042"
"23011017000","Census Tract 170, Kennebec County","2020",278,4418,"6.292440018107741"
"23011018000","Census Tract 180, Kennebec County","2020",196,4371,"4.4840997483413405"
"23011019000","Census Tract 190, Kennebec County","2020",96,2586,"3.7122969837587005"
"23011020000","Census Tract 200, Kennebec County","2020",272,4288,"6.343283582089552"
"23011020500","Census Tract 205, Kennebec County","2020",126,2400,"5.25"
"23011021000","Census Tract 210, Kennebec County","2020",43,3366,"1.2774806892453952"
"23011022000","Census Tract 220, Kennebec County","2020",118,2707,"4.359069080162541"
"23011023001","Census Tract 230.01, Kennebec County","2020",276,3703,"7.453416149068323"
"23011023002","Census Tract 230.02, Kennebec County","2020",264,3918,"6.738131699846861"
"23011024101","Census Tract 241.01, Kennebec County","2020",227,4143,"5.479121409606566"
"23011024102","Census Tract 241.02, Kennebec County","2020",167,5210,"3.205374280230326"
"23011024201","Census Tract 242.01, Kennebec County","2020",101,3261,"3.097209444955535"
"23011024202","Census Tract 242.02, Kennebec County","2020",15,4009,"0.3741581441756049"
"23011025001","Census Tract 250.01, Kennebec County","2020",343,4815,"7.123572170301143"
"23011025002","Census Tract 250.02, Kennebec County","2020",16,1487,"1.0759919300605245"
"23013970200","Census Tract 9702, Knox County","2020",181,4811,"3.762211598420287"
